"Plot Title: EC 3"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636126, SEN S/N: 20636126)","Full Range, μS/cm (LGR S/N: 20636126, SEN S/N: 20636126, LBL: Conductivity)","Temp, °C (LGR S/N: 20636126, SEN S/N: 20636126)","Coupler Detached (LGR S/N: 20636126)","End Of File (LGR S/N: 20636126)"
10935,05/14/20 09:30:00 AM,20.4,18.0,7.88,,
10936,05/14/20 09:45:00 AM,20.4,18.4,8.02,,
10937,05/14/20 10:00:00 AM,20.5,18.0,8.19,,
10938,05/14/20 10:15:00 AM,20.6,18.8,8.41,,
10939,05/14/20 10:30:00 AM,20.8,18.7,8.67,,
10940,05/14/20 10:45:00 AM,20.8,18.7,8.96,,
10941,05/14/20 11:00:00 AM,20.9,18.4,9.29,,
10942,05/14/20 11:15:00 AM,21.3,18.7,9.61,,
10943,05/14/20 11:30:00 AM,21.5,19.1,9.94,,
10944,05/14/20 11:45:00 AM,21.6,19.5,10.29,,
10945,05/14/20 12:00:00 PM,21.8,19.5,10.64,,
10946,05/14/20 12:15:00 PM,22.1,19.8,10.95,,
10947,05/14/20 12:30:00 PM,22.2,19.8,11.23,,
10948,05/14/20 12:45:00 PM,22.4,19.8,11.47,,
10949,05/14/20 01:00:00 PM,22.5,20.2,11.69,,
10950,05/14/20 01:15:00 PM,22.6,20.6,11.87,,
10951,05/14/20 01:30:00 PM,22.7,20.6,12.03,,
10952,05/14/20 01:45:00 PM,22.8,20.5,12.16,,
10953,05/14/20 02:00:00 PM,22.9,20.2,12.31,,
10954,05/14/20 02:15:00 PM,23.0,20.5,12.44,,
10955,05/14/20 02:30:00 PM,23.0,20.5,12.51,,
10956,05/14/20 02:45:00 PM,23.1,20.5,12.60,,
10957,05/14/20 03:00:00 PM,23.2,20.5,12.66,,
10958,05/14/20 03:15:00 PM,23.2,20.5,12.74,,
10959,05/14/20 03:30:00 PM,23.3,20.9,12.80,,
10960,05/14/20 03:45:00 PM,23.4,20.5,12.90,,
10961,05/14/20 04:00:00 PM,23.5,21.3,12.94,,
10962,05/14/20 04:15:00 PM,23.4,20.9,12.94,,
10963,05/14/20 04:30:00 PM,23.4,20.9,12.94,,
10964,05/14/20 04:45:00 PM,23.5,20.9,12.87,,
10965,05/14/20 05:00:00 PM,23.5,20.9,12.79,,
10966,05/14/20 05:15:00 PM,23.6,20.9,12.70,,
10967,05/14/20 05:30:00 PM,23.7,20.9,12.58,,
10968,05/14/20 05:45:00 PM,23.9,21.3,12.46,,
10969,05/14/20 06:00:00 PM,23.9,21.3,12.31,,
10970,05/14/20 06:15:00 PM,23.8,21.3,12.15,,
10971,05/14/20 06:30:00 PM,23.7,21.3,11.98,,
10972,05/14/20 06:45:00 PM,23.6,20.9,11.78,,
10973,05/14/20 07:00:00 PM,23.4,20.9,11.59,,
10974,05/14/20 07:15:00 PM,23.1,20.6,11.41,,
10975,05/14/20 07:30:00 PM,22.7,20.2,11.25,,
10976,05/14/20 07:45:00 PM,22.4,20.2,11.10,,
10977,05/14/20 08:00:00 PM,22.3,20.2,10.98,,
10978,05/14/20 08:15:00 PM,22.2,19.8,10.86,,
10979,05/14/20 08:30:00 PM,22.2,19.5,10.77,,
10980,05/14/20 08:45:00 PM,22.0,19.5,10.65,,
10981,05/14/20 09:00:00 PM,22.0,19.5,10.56,,
10982,05/14/20 09:15:00 PM,22.0,19.5,10.46,,
10983,05/14/20 09:30:00 PM,22.0,19.8,10.37,,
10984,05/14/20 09:45:00 PM,21.9,19.5,10.26,,
10985,05/14/20 10:00:00 PM,21.8,19.5,10.18,,
10986,05/14/20 10:15:00 PM,21.8,19.5,10.10,,
10987,05/14/20 10:30:00 PM,21.7,19.5,10.05,,
10988,05/14/20 10:45:00 PM,21.7,19.5,9.98,,
10989,05/14/20 11:00:00 PM,21.7,19.5,9.92,,
10990,05/14/20 11:15:00 PM,21.6,19.5,9.86,,
10991,05/14/20 11:30:00 PM,21.6,19.5,9.84,,
10992,05/14/20 11:45:00 PM,21.7,19.1,9.78,,
10993,05/15/20 12:00:00 AM,21.6,19.1,9.74,,
10994,05/15/20 12:15:00 AM,21.6,19.1,9.70,,
10995,05/15/20 12:30:00 AM,21.5,19.5,9.66,,
10996,05/15/20 12:45:00 AM,21.6,19.5,9.62,,
10997,05/15/20 01:00:00 AM,21.5,19.5,9.58,,
10998,05/15/20 01:15:00 AM,21.5,19.1,9.56,,
10999,05/15/20 01:30:00 AM,21.5,19.1,9.53,,
11000,05/15/20 01:45:00 AM,21.5,19.1,9.50,,
11001,05/15/20 02:00:00 AM,21.5,19.1,9.46,,
11002,05/15/20 02:15:00 AM,21.5,19.5,9.42,,
11003,05/15/20 02:30:00 AM,21.5,19.5,9.40,,
11004,05/15/20 02:45:00 AM,21.4,18.7,9.36,,
11005,05/15/20 03:00:00 AM,21.4,19.5,9.35,,
11006,05/15/20 03:15:00 AM,21.3,19.1,9.32,,
11007,05/15/20 03:30:00 AM,21.3,19.1,9.29,,
11008,05/15/20 03:45:00 AM,21.3,19.5,9.27,,
11009,05/15/20 04:00:00 AM,21.3,19.1,9.24,,
11010,05/15/20 04:15:00 AM,21.3,19.1,9.21,,
11011,05/15/20 04:30:00 AM,21.3,18.7,9.16,,
11012,05/15/20 04:45:00 AM,21.2,19.1,9.13,,
11013,05/15/20 05:00:00 AM,21.2,19.1,9.11,,
11014,05/15/20 05:15:00 AM,21.1,18.7,9.08,,
11015,05/15/20 05:30:00 AM,21.1,19.1,9.04,,
11016,05/15/20 05:45:00 AM,21.1,18.7,9.03,,
11017,05/15/20 06:00:00 AM,21.2,18.7,9.00,,
11018,05/15/20 06:15:00 AM,21.2,18.7,8.97,,
11019,05/15/20 06:30:00 AM,21.1,18.7,8.95,,
11020,05/15/20 06:45:00 AM,21.1,18.7,8.93,,
11021,05/15/20 07:00:00 AM,21.1,18.7,8.92,,
11022,05/15/20 07:15:00 AM,21.0,18.7,8.91,,
11023,05/15/20 07:30:00 AM,21.0,18.7,8.89,,
11024,05/15/20 07:45:00 AM,21.0,18.7,8.88,,
11025,05/15/20 08:00:00 AM,21.0,18.7,8.88,,
11026,05/15/20 08:15:00 AM,20.9,18.7,8.89,,
11027,05/15/20 08:30:00 AM,21.0,18.7,8.91,,
11028,05/15/20 08:45:00 AM,21.0,18.7,8.93,,
11029,05/15/20 09:00:00 AM,21.1,18.7,8.97,,
11030,05/15/20 09:15:00 AM,21.1,18.7,9.01,,
11031,05/15/20 09:30:00 AM,21.1,18.7,9.07,,
11032,05/15/20 09:45:00 AM,21.1,18.7,9.13,,
11033,05/15/20 10:00:00 AM,21.0,18.7,9.23,,
11034,05/15/20 10:15:00 AM,21.1,18.7,9.32,,
11035,05/15/20 10:30:00 AM,21.3,19.1,9.41,,
11036,05/15/20 10:45:00 AM,21.3,19.1,9.54,,
11037,05/15/20 11:00:00 AM,21.3,19.1,9.65,,
11038,05/15/20 11:15:00 AM,21.5,19.1,9.77,,
11039,05/15/20 11:30:00 AM,21.5,19.5,9.89,,
11040,05/15/20 11:45:00 AM,21.6,19.5,10.00,,
11041,05/15/20 12:00:00 PM,21.7,19.1,10.13,,
11042,05/15/20 12:15:00 PM,21.7,19.5,10.24,,
11043,05/15/20 12:30:00 PM,21.8,19.5,10.34,,
11044,05/15/20 12:45:00 PM,21.9,19.5,10.48,,
11045,05/15/20 01:00:00 PM,21.9,19.5,10.60,,
11046,05/15/20 01:15:00 PM,22.1,19.5,10.71,,
11047,05/15/20 01:30:00 PM,22.2,19.8,10.85,,
11048,05/15/20 01:45:00 PM,22.3,19.8,10.98,,
11049,05/15/20 02:00:00 PM,22.4,19.8,11.13,,
11050,05/15/20 02:15:00 PM,22.5,19.8,11.26,,
11051,05/15/20 02:30:00 PM,22.6,20.2,11.38,,
11052,05/15/20 02:45:00 PM,22.6,20.2,11.49,,
11053,05/15/20 03:00:00 PM,22.7,20.2,11.57,,
11054,05/15/20 03:15:00 PM,22.8,20.2,11.65,,
11055,05/15/20 03:30:00 PM,22.8,20.2,11.70,,
11056,05/15/20 03:45:00 PM,23.0,20.6,11.73,,
11057,05/15/20 04:00:00 PM,23.0,20.6,11.74,,
11058,05/15/20 04:15:00 PM,23.0,20.6,11.73,,
11059,05/15/20 04:30:00 PM,23.0,20.6,11.70,,
11060,05/15/20 04:45:00 PM,23.0,20.6,11.67,,
11061,05/15/20 05:00:00 PM,23.0,20.6,11.65,,
11062,05/15/20 05:15:00 PM,22.9,20.6,11.61,,
11063,05/15/20 05:30:00 PM,23.0,20.6,11.54,,
11064,05/15/20 05:45:00 PM,23.2,20.6,11.50,,
11065,05/15/20 06:00:00 PM,23.2,20.6,11.46,,
11066,05/15/20 06:15:00 PM,23.3,20.9,11.37,,
11067,05/15/20 06:30:00 PM,23.4,20.9,11.29,,
11068,05/15/20 06:45:00 PM,23.4,20.9,11.21,,
11069,05/15/20 07:00:00 PM,23.4,21.0,11.14,,
11070,05/15/20 07:15:00 PM,23.3,21.0,11.06,,
11071,05/15/20 07:30:00 PM,23.3,20.6,10.98,,
11072,05/15/20 07:45:00 PM,23.1,20.6,10.90,,
11073,05/15/20 08:00:00 PM,23.1,20.6,10.81,,
11074,05/15/20 08:15:00 PM,22.9,20.6,10.73,,
11075,05/15/20 08:30:00 PM,22.9,20.6,10.65,,
11076,05/15/20 08:45:00 PM,22.8,20.6,10.58,,
11077,05/15/20 09:00:00 PM,22.8,20.2,10.50,,
11078,05/15/20 09:15:00 PM,22.7,20.6,10.45,,
11079,05/15/20 09:30:00 PM,22.6,20.2,10.38,,
11080,05/15/20 09:45:00 PM,22.4,19.8,10.34,,
11081,05/15/20 10:00:00 PM,22.2,19.5,10.29,,
11082,05/15/20 10:15:00 PM,22.1,19.8,10.25,,
11083,05/15/20 10:30:00 PM,22.0,19.5,10.20,,
11084,05/15/20 10:45:00 PM,21.9,19.5,10.14,,
11085,05/15/20 11:00:00 PM,21.9,19.5,10.10,,
11086,05/15/20 11:15:00 PM,21.8,19.5,10.05,,
11087,05/15/20 11:30:00 PM,21.8,19.5,10.01,,
11088,05/15/20 11:45:00 PM,21.8,19.5,9.97,,
11089,05/16/20 12:00:00 AM,21.8,19.5,9.94,,
11090,05/16/20 12:15:00 AM,21.8,19.5,9.90,,
11091,05/16/20 12:30:00 AM,21.8,19.5,9.86,,
11092,05/16/20 12:45:00 AM,21.7,19.5,9.84,,
11093,05/16/20 01:00:00 AM,21.7,19.5,9.80,,
11094,05/16/20 01:15:00 AM,21.7,19.5,9.76,,
11095,05/16/20 01:30:00 AM,21.8,19.5,9.73,,
11096,05/16/20 01:45:00 AM,21.8,19.5,9.70,,
11097,05/16/20 02:00:00 AM,21.7,19.5,9.66,,
11098,05/16/20 02:15:00 AM,21.8,19.5,9.64,,
11099,05/16/20 02:30:00 AM,21.7,19.5,9.61,,
11100,05/16/20 02:45:00 AM,21.8,19.5,9.56,,
11101,05/16/20 03:00:00 AM,21.8,19.5,9.53,,
11102,05/16/20 03:15:00 AM,21.8,19.5,9.49,,
11103,05/16/20 03:30:00 AM,21.7,19.5,9.46,,
11104,05/16/20 03:45:00 AM,21.7,19.1,9.45,,
11105,05/16/20 04:00:00 AM,21.7,19.1,9.42,,
11106,05/16/20 04:15:00 AM,21.6,19.1,9.40,,
11107,05/16/20 04:30:00 AM,21.7,19.5,9.35,,
11108,05/16/20 04:45:00 AM,21.7,19.5,9.32,,
11109,05/16/20 05:00:00 AM,21.6,19.1,9.29,,
11110,05/16/20 05:15:00 AM,21.5,19.1,9.27,,
11111,05/16/20 05:30:00 AM,21.5,19.1,9.25,,
11112,05/16/20 05:45:00 AM,21.5,19.1,9.24,,
11113,05/16/20 06:00:00 AM,21.6,19.5,9.21,,
11114,05/16/20 06:15:00 AM,21.6,19.1,9.19,,
11115,05/16/20 06:30:00 AM,21.6,19.5,9.16,,
11116,05/16/20 06:45:00 AM,21.7,19.5,9.13,,
11117,05/16/20 07:00:00 AM,21.8,19.5,9.12,,
11118,05/16/20 07:15:00 AM,22.0,19.9,9.11,,
11119,05/16/20 07:30:00 AM,22.4,19.9,9.07,,
11120,05/16/20 07:45:00 AM,22.5,20.2,9.07,,
11121,05/16/20 08:00:00 AM,22.6,20.2,9.05,,
11122,05/16/20 08:15:00 AM,22.5,19.9,9.05,,
11123,05/16/20 08:30:00 AM,22.3,19.9,9.05,,
11124,05/16/20 08:45:00 AM,21.9,19.9,9.07,,
11125,05/16/20 09:00:00 AM,21.8,19.5,9.07,,
11126,05/16/20 09:15:00 AM,21.8,19.5,9.08,,
11127,05/16/20 09:30:00 AM,21.8,19.5,9.12,,
11128,05/16/20 09:45:00 AM,21.8,19.5,9.15,,
11129,05/16/20 10:00:00 AM,21.8,19.5,9.20,,
11130,05/16/20 10:15:00 AM,21.7,19.1,9.24,,
11131,05/16/20 10:30:00 AM,21.7,19.5,9.29,,
11132,05/16/20 10:45:00 AM,21.7,19.5,9.32,,
11133,05/16/20 11:00:00 AM,21.7,19.5,9.36,,
11134,05/16/20 11:15:00 AM,21.7,19.1,9.41,,
11135,05/16/20 11:30:00 AM,21.8,19.5,9.45,,
11136,05/16/20 11:45:00 AM,21.8,19.5,9.50,,
11137,05/16/20 12:00:00 PM,21.8,19.5,9.56,,
11138,05/16/20 12:15:00 PM,21.8,19.5,9.61,,
11139,05/16/20 12:30:00 PM,21.9,19.5,9.68,,
11140,05/16/20 12:45:00 PM,21.9,19.5,9.77,,
11141,05/16/20 01:00:00 PM,22.1,19.5,9.88,,
11142,05/16/20 01:15:00 PM,22.2,19.5,9.96,,
11143,05/16/20 01:30:00 PM,22.2,19.5,10.04,,
11144,05/16/20 01:45:00 PM,22.2,19.5,10.14,,
11145,05/16/20 02:00:00 PM,22.2,19.8,10.25,,
11146,05/16/20 02:15:00 PM,22.7,20.2,10.37,,
11147,05/16/20 02:30:00 PM,26.5,23.6,10.45,,
11148,05/16/20 02:45:00 PM,27.9,24.7,10.54,,
11149,05/16/20 03:00:00 PM,29.0,25.9,10.64,,
11150,05/16/20 03:15:00 PM,29.9,26.6,10.73,,
11151,05/16/20 03:30:00 PM,31.1,28.1,10.82,,
11152,05/16/20 03:45:00 PM,31.8,28.9,10.93,,
11153,05/16/20 04:00:00 PM,31.9,28.9,11.03,,
11154,05/16/20 04:15:00 PM,32.1,28.9,11.09,,
11155,05/16/20 04:30:00 PM,32.2,29.2,11.11,,
11156,05/16/20 04:45:00 PM,32.6,29.6,11.10,,
11157,05/16/20 05:00:00 PM,33.1,30.4,11.09,,
11158,05/16/20 05:15:00 PM,33.8,30.7,11.02,,
11159,05/16/20 05:30:00 PM,34.1,31.1,10.93,,
11160,05/16/20 05:45:00 PM,33.9,31.1,10.81,,
11161,05/16/20 06:00:00 PM,32.9,30.0,10.69,,
11162,05/16/20 06:15:00 PM,32.1,29.3,10.57,,
11163,05/16/20 06:30:00 PM,31.9,28.9,10.44,,
11164,05/16/20 06:45:00 PM,32.0,29.3,10.33,,
11165,05/16/20 07:00:00 PM,32.1,29.3,10.22,,
11166,05/16/20 07:15:00 PM,31.9,28.9,10.10,,
11167,05/16/20 07:30:00 PM,31.4,28.5,10.00,,
11168,05/16/20 07:45:00 PM,31.3,28.1,9.89,,
11169,05/16/20 08:00:00 PM,31.3,28.5,9.77,,
11170,05/16/20 08:15:00 PM,31.0,27.8,9.66,,
11171,05/16/20 08:30:00 PM,31.0,28.2,9.58,,
11172,05/16/20 08:45:00 PM,31.0,28.2,9.49,,
11173,05/16/20 09:00:00 PM,30.6,27.8,9.40,,
11174,05/16/20 09:15:00 PM,26.8,24.0,9.32,,
11175,05/16/20 09:30:00 PM,26.0,23.3,9.24,,
11176,05/16/20 09:45:00 PM,25.1,22.5,9.20,,
11177,05/16/20 10:00:00 PM,24.5,21.8,9.13,,
11178,05/16/20 10:15:00 PM,24.0,21.4,9.08,,
11179,05/16/20 10:30:00 PM,23.4,21.0,9.01,,
11180,05/16/20 10:45:00 PM,23.1,20.6,8.96,,
11181,05/16/20 11:00:00 PM,22.8,20.6,8.91,,
11182,05/16/20 11:15:00 PM,22.5,20.3,8.87,,
11183,05/16/20 11:30:00 PM,21.9,19.5,8.80,,
11184,05/16/20 11:45:00 PM,22.0,19.5,8.77,,
11185,05/17/20 12:00:00 AM,20.8,18.7,8.75,,
11186,05/17/20 12:15:00 AM,20.3,18.4,8.69,,
11187,05/17/20 12:30:00 AM,19.9,17.6,8.68,,
11188,05/17/20 12:45:00 AM,19.7,17.2,8.64,,
11189,05/17/20 01:00:00 AM,19.8,17.6,8.60,,
11190,05/17/20 01:15:00 AM,19.7,17.6,8.56,,
11191,05/17/20 01:30:00 AM,19.9,17.6,8.51,,
11192,05/17/20 01:45:00 AM,19.7,17.6,8.47,,
11193,05/17/20 02:00:00 AM,20.0,18.0,8.43,,
11194,05/17/20 02:15:00 AM,20.0,17.6,8.37,,
11195,05/17/20 02:30:00 AM,19.8,17.6,8.32,,
11196,05/17/20 02:45:00 AM,19.6,17.2,8.29,,
11197,05/17/20 03:00:00 AM,19.4,17.2,8.25,,
11198,05/17/20 03:15:00 AM,19.2,17.2,8.23,,
11199,05/17/20 03:30:00 AM,19.1,16.9,8.20,,
11200,05/17/20 03:45:00 AM,19.1,16.9,8.17,,
11201,05/17/20 04:00:00 AM,18.9,16.9,8.16,,
11202,05/17/20 04:15:00 AM,18.6,16.1,8.12,,
11203,05/17/20 04:30:00 AM,18.4,16.1,8.11,,
11204,05/17/20 04:45:00 AM,18.4,16.1,8.09,,
11205,05/17/20 05:00:00 AM,18.4,16.1,8.07,,
11206,05/17/20 05:15:00 AM,18.4,16.1,8.03,,
11207,05/17/20 05:30:00 AM,18.6,16.5,8.02,,
11208,05/17/20 05:45:00 AM,18.8,16.9,7.99,,
11209,05/17/20 06:00:00 AM,18.9,16.9,7.95,,
11210,05/17/20 06:15:00 AM,18.7,16.5,7.91,,
11211,05/17/20 06:30:00 AM,18.6,16.5,7.88,,
11212,05/17/20 06:45:00 AM,18.4,16.1,7.87,,
11213,05/17/20 07:00:00 AM,18.4,16.1,7.83,,
11214,05/17/20 07:15:00 AM,18.4,16.1,7.82,,
11215,05/17/20 07:30:00 AM,18.5,16.1,7.80,,
11216,05/17/20 07:45:00 AM,18.2,16.1,7.79,,
11217,05/17/20 08:00:00 AM,17.4,15.4,7.78,,
11218,05/17/20 08:15:00 AM,17.1,15.0,7.79,,
11219,05/17/20 08:30:00 AM,16.9,15.0,7.80,,
11220,05/17/20 08:45:00 AM,16.7,15.0,7.84,,
11221,05/17/20 09:00:00 AM,16.6,14.6,7.87,,
11222,05/17/20 09:15:00 AM,16.5,14.2,7.92,,
11223,05/17/20 09:30:00 AM,16.4,14.6,7.98,,
11224,05/17/20 09:45:00 AM,16.2,14.2,8.04,,
11225,05/17/20 10:00:00 AM,16.1,13.9,8.15,,
11226,05/17/20 10:15:00 AM,16.2,14.2,8.23,,
11227,05/17/20 10:30:00 AM,16.4,14.6,8.33,,
11228,05/17/20 10:45:00 AM,16.4,14.6,8.44,,
11229,05/17/20 11:00:00 AM,16.5,14.2,8.60,,
11230,05/17/20 11:15:00 AM,16.6,14.2,8.79,,
11231,05/17/20 11:30:00 AM,16.7,14.2,8.99,,
11232,05/17/20 11:45:00 AM,16.7,14.6,9.19,,
11233,05/17/20 12:00:00 PM,16.8,15.0,9.40,,
11234,05/17/20 12:15:00 PM,16.8,15.0,9.60,,
11235,05/17/20 12:30:00 PM,17.0,15.0,9.80,,
11236,05/17/20 12:45:00 PM,17.1,15.0,10.00,,
11237,05/17/20 01:00:00 PM,17.3,14.9,10.24,,
11238,05/17/20 01:15:00 PM,17.5,14.9,10.46,,
11239,05/17/20 01:30:00 PM,17.7,15.7,10.65,,
11240,05/17/20 01:45:00 PM,17.9,16.1,10.78,,
11241,05/17/20 02:00:00 PM,17.9,16.1,10.86,,
11242,05/17/20 02:15:00 PM,17.8,16.1,10.91,,
11243,05/17/20 02:30:00 PM,17.7,15.7,10.93,,
11244,05/17/20 02:45:00 PM,17.7,15.3,10.94,,
11245,05/17/20 03:00:00 PM,17.7,15.7,10.94,,
11246,05/17/20 03:15:00 PM,17.7,15.7,10.93,,
11247,05/17/20 03:30:00 PM,17.7,15.7,10.90,,
11248,05/17/20 03:45:00 PM,17.6,15.3,10.89,,
11249,05/17/20 04:00:00 PM,17.6,15.7,10.85,,
11250,05/17/20 04:15:00 PM,17.5,14.9,10.81,,
11251,05/17/20 04:30:00 PM,17.5,15.3,10.74,,
11252,05/17/20 04:45:00 PM,17.5,15.3,10.69,,
11253,05/17/20 05:00:00 PM,17.5,15.7,10.61,,
11254,05/17/20 05:15:00 PM,17.5,15.3,10.53,,
11255,05/17/20 05:30:00 PM,17.5,15.3,10.45,,
11256,05/17/20 05:45:00 PM,17.1,14.9,10.38,,
11257,05/17/20 06:00:00 PM,17.0,14.9,10.29,,
11258,05/17/20 06:15:00 PM,16.7,14.6,10.20,,
11259,05/17/20 06:30:00 PM,16.2,13.8,10.10,,
11260,05/17/20 06:45:00 PM,15.9,13.8,10.00,,
11261,05/17/20 07:00:00 PM,15.7,13.8,9.89,,
11262,05/17/20 07:15:00 PM,15.7,13.8,9.81,,
11263,05/17/20 07:30:00 PM,15.5,13.8,9.73,,
11264,05/17/20 07:45:00 PM,15.3,13.4,9.66,,
11265,05/17/20 08:00:00 PM,15.3,13.8,9.58,,
11266,05/17/20 08:15:00 PM,15.1,13.1,9.50,,
11267,05/17/20 08:30:00 PM,15.1,13.1,9.44,,
11268,05/17/20 08:45:00 PM,15.1,13.1,9.37,,
11269,05/17/20 09:00:00 PM,15.1,13.5,9.32,,
11270,05/17/20 09:15:00 PM,15.1,13.5,9.27,,
11271,05/17/20 09:30:00 PM,15.1,13.1,9.21,,
11272,05/17/20 09:45:00 PM,14.9,13.1,9.17,,
11273,05/17/20 10:00:00 PM,14.9,13.1,9.12,,
11274,05/17/20 10:15:00 PM,14.9,13.1,9.07,,
11275,05/17/20 10:30:00 PM,14.9,13.1,9.03,,
11276,05/17/20 10:45:00 PM,14.8,13.1,8.97,,
11277,05/17/20 11:00:00 PM,14.8,13.1,8.93,,
11278,05/17/20 11:15:00 PM,14.8,13.1,8.91,,
11279,05/17/20 11:30:00 PM,14.7,13.1,8.85,,
11280,05/17/20 11:45:00 PM,14.7,13.1,8.81,,
11281,05/18/20 12:00:00 AM,14.6,13.1,8.79,,
11282,05/18/20 12:15:00 AM,14.5,13.1,8.73,,
11283,05/18/20 12:30:00 AM,14.4,12.7,8.69,,
11284,05/18/20 12:45:00 AM,14.4,12.7,8.65,,
11285,05/18/20 01:00:00 AM,14.4,12.7,8.60,,
11286,05/18/20 01:15:00 AM,14.4,12.7,8.57,,
11287,05/18/20 01:30:00 AM,14.3,12.7,8.53,,
11288,05/18/20 01:45:00 AM,14.4,12.7,8.51,,
11289,05/18/20 02:00:00 AM,14.3,12.7,8.48,,
11290,05/18/20 02:15:00 AM,14.4,12.3,8.45,,
11291,05/18/20 02:30:00 AM,14.3,12.3,8.44,,
11292,05/18/20 02:45:00 AM,14.3,12.7,8.41,,
11293,05/18/20 03:00:00 AM,14.2,12.3,8.39,,
11294,05/18/20 03:15:00 AM,14.2,12.7,8.37,,
11295,05/18/20 03:30:00 AM,14.2,12.7,8.37,,
11296,05/18/20 03:45:00 AM,14.2,12.7,8.35,,
11297,05/18/20 04:00:00 AM,14.2,12.3,8.35,,
11298,05/18/20 04:15:00 AM,14.2,12.7,8.32,,
11299,05/18/20 04:30:00 AM,14.2,12.3,8.29,,
11300,05/18/20 04:45:00 AM,14.2,12.7,8.28,,
11301,05/18/20 05:00:00 AM,14.2,12.7,8.23,,
11302,05/18/20 05:15:00 AM,14.2,12.3,8.16,,
11303,05/18/20 05:30:00 AM,14.2,12.7,8.12,,
11304,05/18/20 05:45:00 AM,14.2,12.7,8.08,,
11305,05/18/20 06:00:00 AM,14.2,12.7,8.06,,
11306,05/18/20 06:15:00 AM,14.2,12.7,8.03,,
11307,05/18/20 06:30:00 AM,14.2,12.3,7.99,,
11308,05/18/20 06:45:00 AM,14.2,12.7,7.99,,
11309,05/18/20 07:00:00 AM,14.2,12.3,7.96,,
11310,05/18/20 07:15:00 AM,14.2,12.3,7.95,,
11311,05/18/20 07:30:00 AM,14.2,12.3,7.94,,
11312,05/18/20 07:45:00 AM,14.1,12.3,7.94,,
11313,05/18/20 08:00:00 AM,14.0,12.7,7.94,,
11314,05/18/20 08:15:00 AM,13.9,12.3,7.94,,
11315,05/18/20 08:30:00 AM,13.9,12.3,7.95,,
11316,05/18/20 08:45:00 AM,13.8,12.0,7.98,,
11317,05/18/20 09:00:00 AM,13.9,12.3,8.07,,
11318,05/18/20 09:15:00 AM,23.9,21.4,8.13,,
11319,05/18/20 09:30:00 AM,22.9,20.6,8.19,,
11320,05/18/20 09:45:00 AM,20.4,18.4,8.27,,
11321,05/18/20 10:00:00 AM,19.1,16.9,8.37,,
11322,05/18/20 10:15:00 AM,20.4,18.0,8.47,,
11323,05/18/20 10:30:00 AM,20.2,18.4,8.56,,
11324,05/18/20 10:45:00 AM,21.4,19.5,8.65,,
11325,05/18/20 11:00:00 AM,21.3,19.1,8.77,,
11326,05/18/20 11:15:00 AM,18.1,16.1,9.00,,
11327,05/18/20 11:30:00 AM,16.7,14.6,9.20,,
11328,05/18/20 11:45:00 AM,15.1,13.1,9.42,,
11329,05/18/20 12:00:00 PM,14.4,12.7,9.68,,
11330,05/18/20 12:15:00 PM,14.1,12.7,9.93,,
11331,05/18/20 12:30:00 PM,14.2,12.3,10.14,,
11332,05/18/20 12:45:00 PM,14.4,12.7,10.40,,
11333,05/18/20 01:00:00 PM,14.3,12.7,10.62,,
11334,05/18/20 01:15:00 PM,14.2,12.3,10.78,,
11335,05/18/20 01:30:00 PM,14.5,13.0,11.06,,
11336,05/18/20 01:45:00 PM,14.7,13.0,11.11,,
11337,05/18/20 02:00:00 PM,14.7,13.0,11.26,,
11338,05/18/20 02:15:00 PM,14.6,13.0,11.33,,
11339,05/18/20 02:30:00 PM,14.5,13.0,11.34,,
11340,05/18/20 02:45:00 PM,14.5,13.0,11.38,,
11341,05/18/20 03:00:00 PM,14.7,13.0,11.43,,
11342,05/18/20 03:15:00 PM,14.5,13.0,11.50,,
11343,05/18/20 03:30:00 PM,14.4,13.0,11.53,,
11344,05/18/20 03:45:00 PM,14.4,13.0,11.57,,
11345,05/18/20 04:00:00 PM,14.3,12.7,11.58,,
11346,05/18/20 04:15:00 PM,14.3,12.7,11.50,,
11347,05/18/20 04:30:00 PM,14.2,12.7,11.38,,
11348,05/18/20 04:45:00 PM,14.1,12.7,11.29,,
11349,05/18/20 05:00:00 PM,14.1,12.7,11.13,,
11350,05/18/20 05:15:00 PM,14.3,12.7,10.98,,
11351,05/18/20 05:30:00 PM,14.5,12.7,10.82,,
11352,05/18/20 05:45:00 PM,14.3,12.3,10.69,,
11353,05/18/20 06:00:00 PM,14.3,12.7,10.56,,
11354,05/18/20 06:15:00 PM,14.3,12.7,10.44,,
11355,05/18/20 06:30:00 PM,14.2,12.7,10.33,,
11356,05/18/20 06:45:00 PM,14.2,13.1,10.22,,
11357,05/18/20 07:00:00 PM,14.2,12.3,10.13,,
11358,05/18/20 07:15:00 PM,14.2,12.7,10.05,,
11359,05/18/20 07:30:00 PM,14.1,12.3,9.96,,
11360,05/18/20 07:45:00 PM,14.1,12.3,9.86,,
11361,05/18/20 08:00:00 PM,14.4,12.7,9.78,,
11362,05/18/20 08:15:00 PM,14.2,12.3,9.70,,
11363,05/18/20 08:30:00 PM,14.2,12.7,9.62,,
11364,05/18/20 08:45:00 PM,14.2,12.7,9.57,,
11365,05/18/20 09:00:00 PM,14.3,12.3,9.49,,
